ID,WinRate_Sorted_Champions,PickRate_Sorted_Champions
vvwIOcJjfuJLbe119xgyF-5lNEC8yALApy17Dk_4kYetmQE,"['Renekton', 'Fiora', 'Vladimir', 'Gragas']","['Gragas', 'Riven', 'Vladimir', 'Darius']"
vwzFEDlfBaqXo3CaDtBnLrKSeVzsQ8ovDpeju_iJm2wFAdFHe775gmqgGg,"['Ahri', 'Nautilus', 'Aurora']","['Yone', 'Aurora', 'Nautilus', 'Orianna']"
vz4C5wMFJ4P7Zns4AHmYjvKnScIt0hH5Ql8CFJPLrx55eA,"['Thresh', 'Rell']","['Rell', 'Thresh', 'Xerath', 'Braum']"
w-yZeYKU2AM9PzedWtV32rLNZUxt9rUlwlUt_J7NiGNX8PU66_XgTtO5Fg,"['Camille', 'Gnar', 'Tryndamere', 'Jayce']","['Tryndamere', 'Yone', 'Smolder']"
w09aC6uPMAz4sK9i3YchmMeHE0WKb1tjV2muH8l_AFUMlg,['Gangplank'],['Gangplank']
w0YXR0705WWwtoy_kxqTRxTMVVJuwDfX6eIHX0pdeUj2oLe1R0fKpspVVA,"['Zeri', 'Ezreal', 'Jinx', 'Tristana']","['Zeri', 'Tristana']"
w0j0oiR0EnEfDh6tjzRM0Aj3yq2Ine-386v1oWI9mkl3vmc,"['Thresh', 'Leona', 'Aphelios', 'Zyra', 'Lulu', 'Corki', 'Braum']","['Braum', 'Thresh', 'Senna', 'Zyra']"
w1QX7yi4pzJ1AqJktnmvBGGRz2D3ULKl7Jhc01c_NwkXr9I,"['Lillia', 'Graves', 'Viego']","['Viego', 'Graves', 'Nidalee']"
w39I3yW_gN7-yVndTO_ZkdCbjQAVUtF2Yj_4xoqkVtHM1cY,['Anivia'],"['Anivia', 'Jinx']"
w3Zr52hT6L2wIXdO78s4WsXGgYWqwJ6xTv-GA-cLcJJaE5XuIT1OYiyMcg,"['Jinx', 'Neeko']",['Neeko']
w4pYcRYJCz-YaF7iO6enmcHwq0xBVrlvQQInnhz27jSAkpY,"['Lillia', 'Gwen']",['Gwen']
w55XoS4WMm8YNr8hKWm4vSvRsPPs3f69xDHdrzC7eSwrmZZWRfMvIi7PuQ,"['Alistar', 'Nautilus', 'Jhin', 'Rell']","['Zeri', 'Alistar', 'Rell']"
w5KNTkFOCrHANrsazAWfOChr8suZnOtOhpRP9qgHqtQFfw,"['Mordekaiser', 'Rell', 'Lulu', 'Maokai', 'Rakan']","['Rakan', 'Maokai', 'Rell']"
w5ex2w7Q7wAQQXo3oDec4LCnhBWLFvcdbQZbR_uw30PkxA,"['Sylas', 'Nidalee']",['Sejuani']
w6BKy_YPrF8U21lJWJVmmrM7D8jBwSaW6CoWaDw5rP3lonFjSx2Npe2BpA,"['Lillia', 'Viego', 'Nidalee']","['Viego', 'Lillia']"
w6DgBjYmWAc1z2IYqZoD8J9dTy9Aig_ELtPGl7jKgF0OQyM,"['Ezreal', 'Seraphine', 'Ashe', 'Lucian']","['Seraphine', 'Ashe', 'Leona']"
wAneCTUJ1t1xWZJWhPjg4AEx3GUWr1PdC8s8CB2v71x67YcQUmaworev7g,"['Renekton', 'Jax', 'Camille', 'Gangplank', 'Jayce']","['Jayce', 'Gangplank', 'Gnar', 'Jax', 'Renekton', 'Camille']"
wB6iav-GHDhhUBSN3_9k5b46vLD9O2sugGyzx2WP_tVq3Nmk7D_FTx0b0w,['Neeko'],"['Neeko', 'Vex', 'Galio', 'Malzahar']"
wBfIixIWg0uj1bAI8EQ50uLTl0qNLr-fFCkhsXNy2peZA9I,"['Elise', 'Skarner']",['Skarner']
wCW9YBzgUGc0dWyVpPv8qPI42-7EP-cSuvfcqTKXY_un8fxPhM7n1s5ICA,"['Skarner', 'Volibear']",['Volibear']
wCoJqrv37oAiDneG9qylHH-RrJjqFTCsMFCvh_ibSlE6Zxsf6CmEyYiPOw,"['Kindred', 'Graves', 'Nidalee', 'Rengar']",['Viego']
wGnzB9R-vWxEgXGPfunJV8St5Y51EwdHR8DLx9qhZWKd84U,"['Leona', 'Jhin', 'Riven', 'Ezreal']","['Riven', 'Ezreal']"
wHK6pmOoOisylL1JqCiRjzqk8FoTK3QEKGP6HUG3n8JYz61kSSIptsFIDA,"['Pantheon', 'Poppy', 'Rakan', 'Jax']","['Pantheon', 'Poppy']"
wIzVNttS5kUZVRdZPZjxJYGm1Dgdnmu9-etktCD-fVQb8-w,"['Poppy', 'Thresh']","['Poppy', 'Thresh', 'Jinx']"
wJXGxqcNsRzo7eOk8uAbGK5SHzu_jqMXHzLvEnrOkekn6Q,"['Jinx', 'Varus', 'Zeri', 'Ezreal', 'Jhin', 'Ashe', 'Draven']","['Jhin', 'Ezreal', 'Jinx', 'Ashe']"
wKuP-3RunYzFXmou8g8pJ6hPajP3d2LFP9kT6crJ8od_U-o,"['Aphelios', 'Varus', 'Sylas', 'Jinx', 'Jhin']",['Jhin']
wLAtxxjAIPR5mp183pz0cDPNxTi6qpQe1AQl01J2Rv0Yq3tVVvvkaTms-A,"['Blitzcrank', 'Leona', 'Jax', 'Gragas']",['Gragas']
wNjEWoVwxUner0nz9aVRNVPJ30wOkcqVBP45zo8KncyHb62Ai1RfcaXgxg,"['Sylas', 'Viego']","['Viego', 'Sylas']"
wO2iiXE30MWXX8GwmVrzuE-6TId7ZQyxBIVmWNMgMOFw88ihSAxUuulWnA,"['Akali', 'Zoe', 'Varus', 'Aurora']",['Qiyana']
wOY1Xwr0wFY67KM-9ajtI_29OUIWHqh78ZyPB6fPeO7qbtY,"['Hwei', 'Leona']","['Hwei', 'Jinx', 'Jhin']"
wPD8QIms4QVdyKBr-STpMs1hadifKG_1lXZVHDU9Idbi4P0,"['Ornn', 'Kled']","['Kled', 'Ornn', 'Zac']"
wPrNO6fzbe5M3rcCQwLEPzJTomkCZ6lglSRArL1N1pDUsrNs,"['Gnar', 'Jax', 'Skarner', 'Sion', 'Poppy', 'Rell']",['Rell']
wPy6TGD-_jDOLV0ZJFo8ttBcjl7EPSkdqOgk0UcroOyjKhQ,['Orianna'],"['Orianna', 'Yone', 'Hwei']"
wSQAOzMqRLBbobOzYHAhShqb8LatteOR0qRdRRo9l3tdUnpOOhak3YKVqQ,"['Sylas', 'Yone', 'Azir', 'Jhin']","['Yone', 'Sylas', 'Azir']"
wU41ZzuvK8FOfj9erqEgjuqQ6Zb5tlSu5cOMaCclSbjXOSs,['Yuumi'],['Yuumi']
wUJvCpCUHNsC80FrjUpceyZAca6xAM-rldxRGHx1BkQFfWg,['Soraka'],"['Soraka', 'Xayah']"
wXuYIb8NFuHbUMpCyCdjE_l_CX9nRyxoltROiXtsXcVeRYs,"['Garen', 'Syndra', 'Veigar']","['Tryndamere', 'Veigar', 'Ahri', 'Syndra', 'Malzahar']"
wYXJyPxK3tIjT_JBdiD17HJ-sO4NaXpuBxqbkgd0qW8wc5Sl0GRr8_4TVQ,"['Karthus', 'Shaco']","['Shaco', 'Poppy']"
wYYtgk99nQ2FjkLi3anlp2I1CtdzwA_ZziSK4eln3CJWdIo,"['Viego', 'Rakan', 'Ezreal', 'Senna']","['Leona', 'Rakan', 'Senna', 'Rell']"
w_5pMgOUVJ5nufFPBS4ovhdgRoV4uk81O0SXuGb9TdmGIeaUvfYlICHLEQ,"['Yone', 'Rumble', 'Jax', 'Gnar', 'Aurora']","['Aurora', 'Gnar', 'Jax']"
wa5HofAfXSk0L26lIEETqXg_TL6KW73emsE17fdiBypvIJEFMzYTzApiIQ,['Aphelios'],['Hwei']
waG3KYC7PHrbSQqZ7q4C0TFYJQ6FUTbbCRiPOkVgTOof41D_3jLXUd43KQ,['Aurora'],"['Aurora', 'Yone', 'Orianna']"
waZissX9su6N9kJndzbBN_eJPPZV7wAioY-12FyEBJkt6ZA,"['Aatrox', 'Mordekaiser', 'Ryze', 'Renekton', 'Rumble', 'Gnar']","['Rumble', 'Gnar']"
wc2pE7envIErdCl0XNZw0lc02XW8wXO1JbmrAQrTEP8P0t8,"['Jax', 'Yone', 'Aatrox', 'Akali']","['Yone', 'Irelia', 'Akali', 'Aatrox', 'Jax']"
wcuiYy6dtBxLipeoguj9R90RJYQBY_AETyuCisDZ0x4DFJM,"['Orianna', 'Senna', 'Azir']","['Azir', 'Orianna']"
wd13o6zoiy1HOVwGpS8SOjhCYegexHBXOK99tvBDNVA8kqo,"['Varus', 'Zeri', 'Jhin', 'Ashe']","['Ashe', 'Jhin']"
wfkRckU3kXfeaBqgcTf9z8gDZZCZroVqTI6p5DJd4sUHk1uV-mgxhss-HA,['Milio'],"['Yuumi', 'Leona']"
wgwxf_OzMEAm7IakSs_XMh0AgS3XQkztBgGnzAknAtKX4KLqJqfaSwFNgA,"['Kalista', 'Lucian', 'Jhin']",['Jhin']
wh4veM-bFJttYIFmgYL2gat2u26JKVLp0l1rb-xyHZ1AMGM,"['Darius', 'Zac']","['Zac', 'Darius']"
whMuwgsywXDOj9KUrhGeskeOZkaaF-hEm6-0ABktLU8EBSdhVfkPl4K-wA,['Katarina'],['Katarina']
wi_UkdBBzDYqa4ZOp6jSxP6oeC7LG9p8HbqkPzWdL9rXHV9MG-7q4SHsiQ,['Viego'],"['Viego', 'Skarner']"
wimp3UkDVUwKLcmRSFEfc29ZM2mmQYuBayigqZkyiRsx4aZyPuKUWCqu7g,"['Gnar', 'Quinn', 'Kennen']","['Quinn', 'Kennen']"
wjwjqYW82edRIIpRO1bxzTRR5-e0bRlcuMSHaE1XuC_ktA,"['Shaco', 'Zilean']",['Zilean']
wkO1HHEH5PTZsJ62hegheaOcsurWPF-Ts59hFZZhHXj_sR5Pn0A_vqpqnA,"['Skarner', 'Yone', 'Graves']","['Skarner', 'Jhin', 'Nidalee']"
wkiAvIP_eDC7zrDs0292n98vN7ocVCAL4GKuDsOAqct1ygk,"['Jhin', 'Seraphine', 'Yasuo']","['Jinx', 'Yasuo']"
wluD1mERLHvHnG0DibPfEwUZMtDjbf0h1zn1MgcO5BkSmAc,['Anivia'],['Anivia']
wmhf7PfJUWyeSXZBjGnddVojHRTwFRI8onE7VC1wKkaYJF_2B1WLO0r7Sg,"['Smolder', 'Renekton', 'Jax', 'Aatrox']","['Renekton', 'Tryndamere', 'Gragas']"
wn4mYEHp-Ue_YtdyWm58aG0pyDFfSBksOwe9jSJ61A-Uv-MRNZ5JgUOzTQ,"['Smolder', 'Aatrox']","['Smolder', 'Karma', 'Nasus']"
wnLpXrVmwoLdNgcZWCCbVY5LTuMRbzipYoPc0aQIfXyRbr8,"['Ezreal', 'Varus', 'Ashe', 'Caitlyn']",['Jhin']
wngUW3-teQmaWJYI--zDIYA37tw1-trZJfAjWUIxwCjS1uA,"['Jax', 'Vi', 'Viego']","['Viego', 'Jax']"
woVrUZwpmJYDYbWUjQNWPYG056CUB16Cci0jmaaNNHQlflNoagiZJgq-GA,"['Udyr', 'Volibear']","['Volibear', 'Udyr']"
wpM0bUd_H-AgJDxsNETbQ2eChXZwxq8dDC1TRdoihV7kN4c,['Aurora'],['Aurora']
wqB_HGrzd_hqZ8SP0FCga-_RwgKYl-zDWtB31fyZzWBso2i3xZQbsmsF8g,"['Gangplank', 'Leona']","['Gangplank', 'Rell', 'Leona']"
wrJyoEeTTXDsH8GGMvbnAmrsmOljy6q2IHhgxtlrwgxU1H0,['Ashe'],"['Zeri', 'Ashe']"
wsthTHSYUutvJT3SAnHegQy1AokmuD1nibwt0Az8ZEKJ_30,"['Viego', 'Kindred', 'Vayne', 'Jax', 'Jhin']","['Kindred', 'Viego']"
wsxpZ5xGdkrMfav8-sapdU1Z8WYw_kJUwzHtXk25VbpXnFQ,"['Zeri', 'Kalista', 'Jhin', 'Ashe', 'Ezreal']","['Jhin', 'Ashe', 'Ezreal']"
wt0c0oNENuS_Z448Wq1uqRl_r1-jRhZFIsrjZ5Cm0bSAhtVaR3WetMDcKw,['Jinx'],['Jinx']
wts1BFJQfxjyuWyd1MULo0NEimsggBVdCZgG2JZ1IcdVqQ,"['Jax', 'Irelia', 'Aatrox', 'Fiora']","['Gangplank', 'Aatrox', 'Fiora', 'Irelia']"
wuZB9mioJziX1kMt98JMv_VWIgGeRPBnBgEcxFUGfCsVhyc,['Lux'],['Lux']
wv31xAA9NlsX4SRcHtJzg1ydLRF5w6PnvsceA4M6fiANfS0qqerynzHfcg,"['Senna', 'Jinx', 'Ezreal', 'Jhin', 'Ashe']","['Jhin', 'Ashe']"
wvyDgEoflav-Un3Z2Pp37NZO7QLptyEyGizHGRF719KFJ99nC06wJtF2Vw,"['Smolder', 'Ashe', 'Aphelios']","['Aphelios', 'Jhin', 'Ashe']"
ww-daEyXD_-_C5YleTFm4X7XZ721yKXb7TqfkifliNOk5G4,"['Elise', 'Taliyah', 'Nidalee']","['Elise', 'Nidalee', 'Taliyah']"
wwYwrjyMCHjOObQuqV3lVLM-XWz3NnaZaaWrl-QM7--98H4BeCpPBd86sg,"['Aurora', 'Ahri', 'Akali', 'Orianna', 'Yone']","['Yone', 'Orianna', 'Sylas']"
x064tKCovF_HTLXs-SEV0FjJP4z0kCv_qDFDGRBjm8YxmUOFVjl1lmajXg,"['Corki', 'Galio', 'Sylas', 'Xerath', 'Aurora']","['Xerath', 'Yone']"
x1W5nNoogqOTKkTefuMEeT9Q_bDjdaHBak25kIDXDVYYqFk,"['Varus', 'Lucian']","['Varus', 'Jhin', 'Lucian']"
x1jAvu5U_oWNsKT6vDYfO_nOxi3SYnj4AvflD3fiA5gq5b0,"['Karthus', 'Evelynn', 'Gragas']","['Evelynn', 'Karthus', 'Viego']"
x2la-QhVkj5SeHuZHIXGShhO59MzdGI9ArjNqVWiBhbD2FebuPtnDcFX3w,"['Pyke', 'Varus']","['Pyke', 'Rakan']"
x3AxrxYwAjT8GfKCova7KTMmNDCg9mNopAW1c-M8LYtcFVM,"['Aurora', 'Skarner', 'Vayne']","['Vayne', 'Skarner', 'Aurora']"
x3g5ciSMK89FAO-3oZaV3pV3Zwv6Zd3UYpfR-kcM-xoZ4g,"['Jayce', 'Kennen', 'Sylas', 'Zac']","['Kennen', 'Gwen', 'Renekton', 'Zac', 'Jayce', 'Sylas']"
x3j8MTv2S54cjhJkZ7mcq02dj8VPSOrIHtMtfH2zk24DWlU,"['Xerath', 'Leona', 'Lux']","['Lux', 'Swain', 'Thresh', 'Xerath', 'Leona']"
x5o7BOuXRnVLQCzprxn9nUKsOMTmXPSdXThPlNavV2o7nhY,"['Leona', 'Braum', 'Milio']","['Thresh', 'Senna', 'Milio', 'Braum']"
x6PXZhd_OXruFiz6iSZvtTpodPXaKcTe7FoPLdSjciXhMw,"['Pyke', 'Amumu', 'Lulu', 'Braum']","['Amumu', 'Karma', 'Rakan', 'Lulu']"
x7QQeucf8qXkJKN1Qb_l2e0Ybdcrfcr-p9FoK6hL-_GRX0U,"['Syndra', 'Tristana', 'Viego', 'Smolder']","['Hwei', 'Viego', 'Smolder', 'Ziggs']"
x7a1RB__FyDgwHjTYJJWLht1qBsd8pgTWr9YNgBGVTqUcDA,"['Ashe', 'Jhin', 'Kalista']",['Kalista']
x9CaFRM-pfefS211jdM9osAXpxynXgI2M58WBSIIXgwNU-0,['Graves'],"['Skarner', 'Graves']"
xAH4HJsQNsigHtQ2vaHbZRV8emDsBZbn2R8wNgfCCwr6B_M,"['Senna', 'Kalista', 'Jhin', 'Alistar']",['Jhin']
xB61THoRBglM4gS9vnsMtKtFEs3q-n6jUlkMtJBZtguBSrE,"['Skarner', 'Nidalee', 'Viego']","['Viego', 'Nidalee']"
xBeH5TCqXqLzSHgNpKYBdKgneMJ1wmX0TuMJd2Ztl8YxLQ,"['Thresh', 'Braum', 'Blitzcrank']","['Nautilus', 'Rell', 'Blitzcrank']"
xBrjOOI4yejUa4aImAQ4Vn_X1SNrZ84HVun2GnE8kC82lMQ9c55civfU_w,"['Zoe', 'Viego', 'Syndra']","['Lissandra', 'Orianna']"
xCIrRyHUUqzk8pWsHi3dmsncpzASlrkv4kpTPJx0cbSCYEc,['Blitzcrank'],['Nautilus']
xD3AEk5jGNlYFvrfcvHmoXgaZfg_ffL7lm0dvFf75PYVmYIwbyqNZXS1uA,"['Udyr', 'Zac']","['Zac', 'Udyr']"
xDNiOZV14qgU7n2zsAL8ojCx0x5xwI-D5DG7iNKzmcuK6HA,"['Ahri', 'Jhin']",['Jhin']
xD_E9iS1nEdbBIhzbzeXSKQw2VqFAbCKjI6Rl-TaCgoWTWRfIGuSbJ8xpw,"['Karthus', 'Nidalee', 'Lillia', 'Viego', 'Taliyah', 'Elise', 'Aphelios']",['Viego']
xDbn4IUlVPpiDe2gujPYtiCFulDcfnso_ROhEjpv_gcnIVIcpqDrV9QDIQ,"['Alistar', 'Rell']","['Alistar', 'Rell', 'Bard', 'Nautilus']"
xExQZXc_xGKAD0FybffVFyjdbH72VA82u-nj8iLM7EasJok,"['Gwen', 'Volibear', 'Aatrox']","['Volibear', 'Aatrox']"
xF_xAhjQntZbfGIvxNsqaTdPwHWw2aAVvmWV3bQSLbq0bQ,"['Hwei', 'Yone']","['Hwei', 'Sylas']"
xG-E9ipaDxxoMfbcp4wfL2WgihPZZA2jX5FzQdmDpx7nfhw,"['Kalista', 'Draven', 'Zeri', 'Lucian']","['Zeri', 'Kalista']"
xGOfGsxPxCjWoHkR2cZGtgBBbRAgkexRVSxWLnHHzbcUIZKJnf1OL1FBQg,['Camille'],['Camille']
xGdednH1GdRn5pQ0mSY_U_axqGZN-AkJpJ0pYz9ig6hGRXw,"['Gnar', 'Jax', 'Jayce', 'Akali', 'Kennen']","['Kennen', 'Akali', 'Hwei', 'Jax']"
xHdgajA6yaPQdaqlpXeP3po_GfcI1NHoRtMuHdXa6W-_lb0,['Kindred'],['Kindred']
xHx1KzW-MjDE-m51EyCRsbF1ZkZRq368IytW6M_m1qd7VLE,['Shen'],['Shen']
xIFkCT6INP90WX5ZQ3eL7T8Q9i-FF_ccJ51Y8KFV4FGMq8bAEpqgyhHosQ,"['Rell', 'Ezreal', 'Jhin']","['Ezreal', 'Jhin', 'Rell']"
xIbzjXonPFcRmhF_6d3hMLmyvTkbw-2XtBfeeDFFIkgsUSkv1IRnQC0rtQ,"['Elise', 'Zac', 'Ahri', 'Graves']",['Elise']
xJW7b7h_GT9kj-p9zk61VPeLhXPcYDWAz8YM7dOSbCW01NiKTt7q2Yqhgg,"['Bard', 'Poppy']","['Poppy', 'Rell', 'Bard']"
xKSD9KlKPRCfdO_WsbaEFb2PQxp2AGKD8-v8XjbEb59IAA,"['Thresh', 'Seraphine']","['Thresh', 'Seraphine']"
xLBf7EdWpoj0R7AQ7MAkMUaXcZtR2WKpoE0i1BnMSpT84DSGauyTGtDlxA,"['Diana', 'Karthus']","['Diana', 'Karthus']"
xLaA3aCe9FlY0L9u6FBNLsCzanl2p3wt8C8nrus6rJhlwJXPGhK-Ta2Qpg,"['Gangplank', 'Gragas']","['Gangplank', 'Gragas']"
xMYrcQjc1YAOzOhkbZA1Ou0-mES184FdW0JE5-nM2T7m1Hg,"['Viego', 'Graves']","['Viego', 'Graves']"
xNDjUmva2k3oZS9w_pHkxq1D0ratRA5uHh39Vx7r11OJSTM,"['Tristana', 'Smolder', 'Ezreal']","['Ezreal', 'Tristana']"
xNvrge4i8D92Azfd_Cj17PylCAZA3qw6_Rw97M1EjDBDlNNp4bGavFE5Bg,"['Viego', 'Brand', 'Kindred', 'Ekko']","['Kindred', 'Viego', 'Brand']"
xOeEt8OVNGxRf64mnBXuzMrQjn__TaDZlhNivqM1dVnbAO0,['Rengar'],['Rengar']
xPtgsNAyXSNOyhQ6FCIbcTN-V5C3CSx7TAhCPA9Td-W-3seJY6aM2fAzrw,['Vladimir'],['Vladimir']
xRd-TGWsIr_4TivnPQxSnrRIgRM83d_kiKAGyTDXvIMNkR0WXdiPexx-ow,"['Taliyah', 'Viego', 'Ezreal', 'Nidalee']","['Nidalee', 'Viego', 'Elise']"
xRuCEY758y5nRD2wf3ekBT40vt8A9bsIB4uy0drOcHtVv7ihCQii7QT-vg,"['Yuumi', 'Lulu']",['Lulu']
xTZUr0LQS9LVSyaAKycBBHil1w73Yrftf4IEo7E7bGzxlEU,"['Naafiri', 'Jinx', 'Lulu', 'Senna', 'Seraphine']",['Naafiri']
xUN69tvdtF30m8j-4yULNtrbfUaiXGljYWCetlT3jID9pK_YUaG0ETkdAg,"['Zeri', 'Nautilus', 'Jhin', 'Rell']",['Jinx']
xX0-5Eq6y4MsE8nXI6l5BYgW6BV6JQvTEIhA0B8JlmMVJA3EqcNapYMHdA,"['Irelia', 'Poppy', 'Akali']",['Akali']
xXN25mLBKTiwClnLEfU9KglvyO-LRtIGaHrQ0WL_BBHpQ3Qvv1hPkZaSLg,"['Jhin', 'Leona', 'Alistar']","['Smolder', 'Rell']"
xYJyG1Mm1PsSWqpZtVjEP06QCn0Tn0cLOnajZsq4Sis7Dq3bKD1FMEEFWg,"['Ekko', 'Smolder']","['Ekko', 'Smolder']"
x_klT60WVs0YsQHHksJQWnW5041hCQbtnOiEMzTWnYizomo,"['Seraphine', 'Maokai']","['Lulu', 'Zilean']"
xb2dae7p1R5xYKYOEfMJUA57OChdF0-Toj0eMAOT2h9JbfbvAqKIykh88Q,"['Aurora', 'Ahri', 'Hwei', 'Akali']","['Hwei', 'Yone']"
xbCdUKfBZ115RvH1uOXtCDbJeyF70rZK8yNpyHLyOlfbiNY,"['Jinx', 'Corki', 'Jhin']",['Jinx']
xbWzK2iZoGc9uoSC0ksYIdEHNz7O4WNYUzHxamCMaEXrafM,"['Lucian', 'Jhin', 'Gwen', 'Yone']","['Smolder', 'Gwen']"
xcLg91ETiQ3ert9xP9-eJRTQojXwbFILsD2-lCvPrYC1eOs,"['Taric', 'Braum']","['Braum', 'Rell', 'Taric', 'Nautilus']"
xdIFAV0QOhJkIRftJA1lIaV-9MQf-nse5g98CEmV6-XvwQ,"['Nidalee', 'Jhin', 'Viego', 'Lillia']","['Viego', 'Lillia']"
xdK037YhpHc-mD4qQUMtY462SziWdqorZ6XGQS_j7DeUgsE,['Gragas'],['Gragas']
xdf8YuJd95b5lNxUx95DFxHkxFzYvqVb-hrnq9Gf5HSpsTda5hrU2ERM1g,"['Tristana', 'Jinx']","['Jinx', 'Tristana', 'Jhin']"
xeM1bR-yGvBiqY0Z4xuMn0uKCq4W4_pMPZEcTjSuBIcoCRKqa54BlkWApA,"['Alistar', 'Karma', 'Leona', 'Thresh', 'Poppy', 'Rakan', 'Rell', 'Lulu', 'Braum']","['Rell', 'Rakan', 'Alistar', 'Leona']"
xf1qgST3JBX64w0Rb-zfX_zYmCN17dP0sx4GvzTolPlkodinMhQqtW3BDA,"['Graves', 'Nidalee', 'Skarner', 'Corki', 'Jhin']","['Jhin', 'Skarner']"
xgQWJXCNzuPQizo_Wg8sGqqlsi5xAkDPOq6Exo7VnCClLjl__0cVa_fPTA,"['Viego', 'Smolder']","['Smolder', 'Viego']"
xgf8DNSSOKSiWzWKGK_4I6tyxLjgxT-OzCsJfRgsmFZ8fcM,['Garen'],['Smolder']
xh5isINv0bzhMw9RbdwFa0MmoPo-Z7mR4SzQTZ9g34ZyRw,"['Graves', 'Lillia', 'Viego', 'Nidalee', 'Hecarim', 'Brand']","['Viego', 'Nidalee', 'Graves', 'Lillia']"
xi94di0IetoWstJh4kEDPsCNRaI-JpYYz1cGr-uEhsDBe0I,"['Zoe', 'Corki', 'Orianna', 'Ezreal']","['Zoe', 'Corki', 'Tristana']"
xiNHJFUTGy1ZKbAMaw5LN-Q_TKj1L5K2HBdvwa5D6SFQRnRp,"['Zoe', 'Aatrox']",['Zoe']
xk1ssCDA-Vy3DxtgE453k1_1pcxsUxBq1GYamZ0Vmu8jn_E,"['Ziggs', 'Jhin']",['Jhin']
xkr5T3EQKrZ_a89t6UgCpV6hwK4fz4S6yomk3DA3Abkaq4s,"['Rakan', 'Rammus', 'Seraphine']","['Rakan', 'Rell', 'Rammus']"
xlAgET6I0v1OS_i3GA6Ur-NCi4fsHHjtFEJkEMpXUnVfVQ,"['Sejuani', 'Camille']","['Gangplank', 'Aatrox', 'Camille']"
xmirlfeSbyuarr0P7rAr8Ik-55O1uea8IdBSyGSUtGUTA4ypA7euH_Q8Jg,"['Ryze', 'Gnar', 'Gwen', 'Jayce', 'Aurora']","['Aurora', 'Jayce', 'Gwen']"
xmkeDc4Zan9Sy8Nwo_BqpAv6BZCEzMx5CLIbrGTu-yfTz6I,['Karthus'],"['Graves', 'Karthus', 'Viego']"
xoK68r1yAphdlg93vu_XxKPiFTwujgaSgbPC6osoZffOFfxTvDtVBavy_A,"['Akali', 'Irelia', 'Jayce']","['Irelia', 'Akali', 'Jayce']"
xp4uv39JSO0_gscmMA5NJRV5NowWRfxGS6mEG3Z3Uf3IQE9P,['Orianna'],['Orianna']
xpEq1Ot84CTCX3PX6VRU2zz65R43F3rBh9P87xpYBZGk24A,"['Mordekaiser', 'Renekton']",['Renekton']
xqlR0jIwuza1Q785PR8I1mBC1kkUH65_8QjjpdTnElYom_fP8MU2moKoFw,"['Gangplank', 'Hwei']","['Hwei', 'Gangplank', 'Corki']"
xs5-6HORY2kvw1mvXLFJtZ2osH5iAFS-AhkS2mO85Bx2XBk,"['Ashe', 'Ezreal', 'Hwei', 'Jhin', 'Jinx']","['Jhin', 'Ashe']"
xtXVzJpfhaamMPvqMMpgz6ektgp9_mG8bA2JXQYvcO5l2z8,['Viego'],['Viego']
xv91XzDHPvnq0EdIFB3O444uaZMce3zl4lCS5Il6FhY7BaE,"['Leona', 'Rakan', 'Jhin']","['Rakan', 'Jhin', 'Leona']"
xwZPUJCxgMHClsE3j05ueCDRDCovA7jU-7eJDJ8NZbpGcfNwrH1wiVPcQA,"['Kindred', 'Ekko']","['Kindred', 'Ekko']"
xwz7JOMjVaMbmmTY5otodnXsxNxbVdbPyI28aOrHIi2nfBo,"['Hwei', 'Vex', 'Zoe']","['Zoe', 'Vex']"
xz3JnzmJXhXDXKDi8jsoaCTpT3iuIS1tNi5EpcQpR3IQIpY,"['Bard', 'Braum', 'Poppy', 'Rell']","['Rell', 'Braum', 'Poppy']"
y-Lon3k3m5u4bz80sA4DUT0OezmfE6HaEk3xge4xpKSIwzW8,"['Zeri', 'Thresh']",['Jinx']
y0RHlWVMlnJh6ByG7X24NcDLxazLLBEES22GPnCcPblVutg,"['Yasuo', 'Yone', 'Gnar']","['Yone', 'Gnar']"
y0RmtV5yBGA_rrMWAGN0CjeWcz4iIa6LZvQAJoF9VSEJl8d5,['Blitzcrank'],"['Thresh', 'Blitzcrank', 'Rell']"
y0dQyYyJx2Gh9y4W5jRIs0dQs7nZ1g4TX0AqgGGl_a2El9Q,"['Nidalee', 'Zed']",['Zed']
y0ns02JG6a8LQLJokyZ44CXwYW35bs_G_WE-Qf993ARJi8gIDNqvFchpgg,"['Jhin', 'Jinx']","['Jhin', 'Ashe', 'Jinx']"
y0qzY8nwqKOG6AFSeEYDlzpIE2t2YrBJhEE-LLgqHXvfp1rL,"['Nidalee', 'Thresh', 'Viego', 'Lucian', 'Blitzcrank']","['Blitzcrank', 'Lucian', 'Viego']"
y0vfChs_lPaJj_aNPxQf3pfs6IElw4u_r_5GtPabirxoGo4,"['Braum', 'Karma', 'Lulu']","['Lulu', 'Karma']"
y1XsFsW5DzMpOgYXJA3xn16rs2nkSBgBHjVcX9kGSbEOAzY,['Gragas'],['Gragas']
y3H7M-wwIG_JehonoAjTYQ5cVXvqwIELV_ZE0SQ_CLuEs4KzL9-8iulIfA,['Yorick'],['Yorick']
y3hlxwT1DobvG7vhEcqLCP8PxlWzXSyEfylTMuWhh8s53yKddz_aG2CcZA,"['Smolder', 'Varus', 'Ashe', 'Ezreal']","['Yasuo', 'Varus', 'Ezreal']"
